epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
0,0.004553426522761583,0.035819996148347855,0.06628913432359695,0.001973212230950594,0.02345639280974865,0.04442085325717926
1,0.001208232599310577,0.020845532417297363,0.03475963696837425,0.0010009361431002617,0.019453758373856544,0.03163757547736168
2,0.0008781424257904291,0.018727265298366547,0.02963346801698208,0.0007002507336437702,0.01789378561079502,0.02646224945783615
3,0.000747588521335274,0.017978794872760773,0.027342064306139946,0.0006915486883372068,0.020027341321110725,0.0262973140925169
4,0.0007075495668686926,0.0184642244130373,0.02659979648888111,0.0005153943202458322,0.01653098687529564,0.022702297195792198
5,0.0005322431097738445,0.015452548861503601,0.02307039499282837,0.0005199341685511172,0.016971731558442116,0.022802067920565605
6,0.0005527702742256224,0.016688158735632896,0.023511068895459175,0.0009093873668462038,0.02567150816321373,0.030156049877405167
7,0.0004857981693930924,0.01477693673223257,0.022040829062461853,0.0005634505650959909,0.018108565360307693,0.023737113922834396
8,0.0005331445136107504,0.01569535583257675,0.023089922964572906,0.0005073522916063666,0.01684017851948738,0.022524481639266014
9,0.0005740324268117547,0.016868114471435547,0.023958971723914146,0.001589959254488349,0.034437455236911774,0.03987429291009903
10,0.0004523989337030798,0.014796079136431217,0.021269669756293297,0.00045845183194614947,0.015756851062178612,0.021411485970020294
11,0.0004555868508759886,0.014230397529900074,0.02134448103606701,0.0005794892786070704,0.018374016508460045,0.02407258190214634
12,0.0005192862008698285,0.015408228151500225,0.022787855938076973,0.0006005470640957355,0.01878109760582447,0.024506062269210815
13,0.00047157559311017394,0.014556806534528732,0.021715784445405006,0.0005596748669631779,0.018610628321766853,0.02365744672715664
14,0.0006120371981523931,0.016356153413653374,0.02473938651382923,0.0004682329308707267,0.016230901703238487,0.021638693287968636
15,0.0004946310655213892,0.015438400208950043,0.022240296006202698,0.0004729504871647805,0.01635914482176304,0.021747427061200142
16,0.0005182206514291465,0.015534982085227966,0.02276446297764778,0.0005465185386128724,0.017609182745218277,0.023377737030386925
17,0.00048215207061730325,0.013706695288419724,0.02195795811712742,0.0005356626934371889,0.01802566647529602,0.02314438857138157
18,0.00045795791083946824,0.01405305229127407,0.021399958059191704,0.00046964167268015444,0.016097499057650566,0.021671216934919357
19,0.0004957355558872223,0.01508934423327446,0.022265123203396797,0.0006504713091999292,0.019708307459950447,0.02550433948636055
20,0.00044865356176160276,0.014007242396473885,0.021181445568799973,0.0015968140214681625,0.03571094200015068,0.03996015712618828
21,0.0005863862461410463,0.017020974308252335,0.024215418845415115,0.00047339321463368833,0.016010945662856102,0.02175760269165039
