epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
34,0.00045931024942547083,0.013980882242321968,0.021431516855955124,0.0007928436389192939,0.023525364696979523,0.02815748006105423
35,0.0004554172628559172,0.013680677860975266,0.021340522915124893,0.00047678910777904093,0.01636969856917858,0.02183550037443638
36,0.0004464699304662645,0.013723206706345081,0.021129833534359932,0.00045549540664069355,0.015774423256516457,0.021342338994145393
37,0.0004648313042707741,0.013939039781689644,0.021559935063123703,0.0005002085817977786,0.01713636890053749,0.022365344688296318
38,0.00041330663952976465,0.013058996759355068,0.02032993920147419,0.0004923839587718248,0.01654978096485138,0.022189727053046227
39,0.0004271497018635273,0.01289442554116249,0.020667599514126778,0.0005604044999927282,0.018643157556653023,0.023672863841056824
40,0.0004435112641658634,0.01339450292289257,0.021059706807136536,0.0005071212654002011,0.017293691635131836,0.02251935377717018
41,0.0004528823774307966,0.013958300463855267,0.021281033754348755,0.0005110601196065545,0.017220815643668175,0.022606637328863144
42,0.00043529210961423814,0.013611399568617344,0.020863663405179977,0.00045526682515628636,0.0156871248036623,0.021336983889341354
43,0.00046418915735557675,0.014348692260682583,0.0215450432151556,0.0005209806840866804,0.017593128606677055,0.022825000807642937
44,0.00044765157508663833,0.013644163496792316,0.02115776762366295,0.000511868973262608,0.017461709678173065,0.02262452058494091
45,0.0004509075661189854,0.013464204967021942,0.021234575659036636,0.0004957866040058434,0.017069412395358086,0.022266266867518425
46,0.00043139015906490386,0.013211393728852272,0.020769936963915825,0.0004864534712396562,0.016668694093823433,0.022055689245462418
47,0.0004315521800890565,0.01332120317965746,0.020773837342858315,0.0004616806691046804,0.015987690538167953,0.021486755460500717
48,0.00043848907807841897,0.013138646259903908,0.020940128713846207,0.00048013869673013687,0.01621376909315586,0.021912068128585815
49,0.0004187610757071525,0.013284482061862946,0.02046365849673748,0.0005878986557945609,0.019364112988114357,0.024246621876955032
