epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
0,0.0009330520988442004,0.016146382316946983,0.03132257238030434,0.00020015172776766121,0.01248010154813528,0.014147498644888401
1,0.00010635523358359933,0.0070854355581104755,0.010312867350876331,0.00010426920925965533,0.008400767110288143,0.01021122932434082
2,0.0002261100016767159,0.0099717415869236,0.015036954544484615,0.0015844183508306742,0.03872516378760338,0.03980475291609764
3,8.816744229989126e-05,0.006438697688281536,0.009389751590788364,5.949281694483943e-05,0.005695106461644173,0.007713158614933491
4,0.00010218530951533467,0.006740366108715534,0.010108674876391888,9.671123552834615e-05,0.007653160952031612,0.009834187105298042
5,7.184620335465297e-05,0.005758191924542189,0.008476213552057743,9.175035665975884e-05,0.007483046501874924,0.009578640572726727
6,5.4398784413933754e-05,0.004957823548465967,0.007375553250312805,5.438841981231235e-05,0.0054527330212295055,0.007374850567430258
7,0.00012228554987814277,0.007495907600969076,0.011058279313147068,4.781315874424763e-05,0.004993638023734093,0.006914705969393253
8,6.379461410688236e-05,0.0055373371578752995,0.00798715278506279,6.224386743269861e-05,0.0063131945207715034,0.007889478467404842
9,0.0002855400089174509,0.009428886696696281,0.016897929832339287,9.038977441377938e-05,0.007689329329878092,0.00950735341757536
10,5.529698682948947e-05,0.0050774612464010715,0.007436194457113743,4.414979775901884e-05,0.0048487004823982716,0.0066445316188037395
11,7.552037277491763e-05,0.005816262681037188,0.008690245449543,4.399803947308101e-05,0.004751363303512335,0.006633101962506771
12,4.763270408147946e-05,0.004566792864352465,0.006901645101606846,5.9624584537232295e-05,0.005889208987355232,0.0077216955833137035
13,6.052743992768228e-05,0.005219687707722187,0.007779938168823719,5.00021742482204e-05,0.005191959906369448,0.007071221712976694
14,7.143453694880009e-05,0.005704178940504789,0.008451895788311958,5.4628275393042713e-05,0.005795738659799099,0.007391094230115414
15,5.556177711696364e-05,0.004880610387772322,0.007453977130353451,4.4483465899247676e-05,0.005002180114388466,0.0066695925779640675
16,4.664791777031496e-05,0.0045465026050806046,0.006829928141087294,4.423335849423893e-05,0.00496310880407691,0.006650816183537245
17,8.902309491531923e-05,0.0062760887667536736,0.009435204789042473,8.08791519375518e-05,0.007582841441035271,0.008993283845484257
18,4.4276279368204996e-05,0.004607800859957933,0.006654042284935713,3.772595664486289e-05,0.0043245600536465645,0.006142145954072475
19,3.542902777553536e-05,0.003971456084400415,0.005952228792011738,3.781195846386254e-05,0.004347104579210281,0.0061491429805755615
20,0.00022151661687530577,0.009876927360892296,0.014883434399962425,3.721536268130876e-05,0.004258401226252317,0.006100439466536045
21,3.133718928438611e-05,0.0036402519326657057,0.005597962997853756,4.818529851036146e-05,0.005133762490004301,0.006941562984138727
22,4.557479405775666e-05,0.004684599116444588,0.006750910542905331,3.8685178878949955e-05,0.004371275193989277,0.006219740957021713
23,8.453866757918149e-05,0.006046830210834742,0.009194491431117058,4.160538810538128e-05,0.004628676455467939,0.006450223736464977
24,3.3361633541062474e-05,0.0037772038485854864,0.0057759531773626804,4.017907485831529e-05,0.004508731421083212,0.006338696461170912
25,8.017227082746103e-05,0.006372608244419098,0.008953897282481194,3.979431130574085e-05,0.004458194598555565,0.006308273412287235
26,8.060600521275774e-05,0.0063344561494886875,0.008978084661066532,0.00040142101352103055,0.019189627841114998,0.02003549411892891
27,4.793494736077264e-05,0.004272122401744127,0.00692350696772337,4.464684388949536e-05,0.00502515584230423,0.00668182922527194
28,3.568477040971629e-05,0.003956536762416363,0.0059736729599535465,0.00014941953122615814,0.010923907160758972,0.012223728001117706
29,8.414262993028387e-05,0.006293914280831814,0.00917292945086956,4.190760955680162e-05,0.004635957069694996,0.006473608780652285
30,4.8867423174669966e-05,0.004590995144098997,0.006990524008870125,4.577601430355571e-05,0.00498184422031045,0.006765797268599272
31,4.143776459386572e-05,0.004237848334014416,0.006437217351049185,3.704391929204576e-05,0.004220673348754644,0.006086371373385191
32,3.966048825532198e-05,0.004324974026530981,0.006297657266259193,3.922850009985268e-05,0.0044112070463597775,0.00626326585188508
33,3.936910070478916e-05,0.00416956003755331,0.006274479907006025,4.629915201803669e-05,0.004998094402253628,0.006804347969591618
34,8.51789882290177e-05,0.005632992833852768,0.009229246526956558,3.659670983324759e-05,0.004187295213341713,0.006049521267414093
35,3.166291207890026e-05,0.003710430581122637,0.005626980680972338,3.9671700506005436e-05,0.004444584250450134,0.006298547610640526
36,8.99469232535921e-05,0.006619803607463837,0.009484034962952137,3.9156042475951836e-05,0.0044349441304802895,0.006257479079067707
37,5.065528966952115e-05,0.00486275227740407,0.0071172527968883514,0.002289484953507781,0.04688821732997894,0.04784856364130974
38,4.6173259761417285e-05,0.004472299013286829,0.006795091088861227,4.98100089316722e-05,0.005288837011903524,0.00705762067809701
39,5.1156846893718466e-05,0.004842360969632864,0.007152401376515627,4.469987834454514e-05,0.004992892500013113,0.006685796659439802
40,4.063223605044186e-05,0.0043107252568006516,0.006374341901391745,3.705529525177553e-05,0.004222942516207695,0.006087305955588818
41,4.626448208000511e-05,0.0043436638079583645,0.00680179987102747,0.00015742660616524518,0.011329642497003078,0.01254697609692812
42,4.2230058170389384e-05,0.0044261375442147255,0.006498465780168772,3.760699473787099e-05,0.004275725223124027,0.0061324541456997395
43,4.653168434742838e-05,0.004735622089356184,0.006821413524448872,3.715162165462971e-05,0.004224119707942009,0.006095212884247303
44,3.9558595744892955e-05,0.004291019402444363,0.006289562676101923,3.685499541461468e-05,0.004217703826725483,0.006070831324905157
45,7.134227780625224e-05,0.005485569126904011,0.008446435444056988,3.848974301945418e-05,0.00435363594442606,0.0062040104530751705
46,4.716271359939128e-05,0.0047589261084795,0.006867511663585901,3.6613160773413256e-05,0.004184117540717125,0.006050880998373032
47,6.191464490257204e-05,0.005343940574675798,0.007868586108088493,3.768295937334187e-05,0.00428191339597106,0.0061386446468532085
48,5.361809962778352e-05,0.004919637460261583,0.007322438061237335,6.817239773226902e-05,0.006805645767599344,0.008256657980382442
49,3.80742312700022e-05,0.004057093057781458,0.006170432083308697,4.268994598533027e-05,0.004775691777467728,0.006533754523843527
